,Portfolio Manager Meter ID,Meter Name,Meter Type,
359,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
360,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
361,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
362,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
363,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
364,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
365,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
366,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
367,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
368,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
369,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
370,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
371,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
372,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
373,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
374,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
375,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
376,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
377,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
378,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
379,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
380,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
381,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
382,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
383,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
384,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
385,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
386,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
387,49326153,Fuel Oil Deliveries,Fuel Oil (No. 2),
388,31548250,NG1,Natural Gas,
389,31548250,NG1,Natural Gas,
390,31548250,NG1,Natural Gas,
391,31548250,NG1,Natural Gas,
392,31548250,NG1,Natural Gas,
393,31548250,NG1,Natural Gas,
394,31548250,NG1,Natural Gas,
395,31548250,NG1,Natural Gas,
396,31548250,NG1,Natural Gas,
397,31548250,NG1,Natural Gas,
398,31548250,NG1,Natural Gas,
399,31548250,NG1,Natural Gas,
400,31548250,NG1,Natural Gas,
401,31548250,NG1,Natural Gas,
402,31548250,NG1,Natural Gas,
403,31548250,NG1,Natural Gas,
404,31548250,NG1,Natural Gas,
405,31548250,NG1,Natural Gas,
406,31548250,NG1,Natural Gas,
407,31548250,NG1,Natural Gas,
